CL_f1,CL_f2,CL_f3,CD_f1,CD_f2,CD_f3
63,0,0,79,78,0
58,0,0,78,71,0
67,0,0,86,73,0
64,0,0,85,70,0
6,0,0,85,80,0
27,0,0,81,88,0
0,0,0,79,84,0
29,0,0,84,86,0
33,0,0,82,86,0
70,0,0,88,61,0
90,0,0,74,76,0
83,0,0,69,90,0
15,0,0,71,77,0
0,0,0,80,68,0
0,0,0,86,86,0
0,0,0,86,75,0
0,0,0,88,82,0
0,0,0,80,76,0
0,0,0,94,80,0
72,0,0,86,72,0
56,0,0,76,83,0
8,0,0,82,84,0
2,0,0,60,59,0
42,0,0,75,81,0
46,0,0,70,90,0
80,0,0,79,84,0
0,0,0,88,67,0
0,0,0,93,61,0
38,0,0,91,58,0
38,0,0,77,59,0
80,0,0,66,84,0
51,0,0,86,83,0
10,0,0,87,84,0
0,0,0,75,91,0
51,0,0,76,89,0
63,0,0,76,72,0
55,0,0,79,71,0
67,0,0,80,68,0
52,0,0,69,65,0
27,0,0,68,73,0
66,0,0,67,90,0
82,0,0,83,86,0
57,0,0,86,76,0
38,0,0,85,70,0
11,0,0,65,55,0
72,0,0,75,73,0
77,0,0,78,63,0
74,0,0,88,56,0
68,0,0,95,85,0
57,0,0,80,84,0
61,0,0,86,87,0
72,0,0,83,80,0
48,0,0,77,69,0
6,0,0,74,62,0
30,0,0,86,80,0
78,0,0,88,74,0
58,0,0,74,79,0
44,0,0,90,85,0
48,0,0,85,89,0
55,0,0,87,88,0
61,0,0,79,80,0
48,0,0,82,96,0
56,0,0,77,89,0
60,0,0,89,83,0
44,0,0,92,90,0
30,0,0,85,81,0
50,0,0,87,83,0
33,0,0,77,75,0
38,0,0,60,83,0
59,4,0,78,68,0
34,0,0,67,82,0
16,0,0,60,69,0
15,0,0,81,84,0
46,0,0,75,78,0
31,0,0,85,76,0
17,0,0,72,71,0
26,0,0,83,66,0
45,0,0,76,83,0
0,0,0,73,89,0
25,0,0,87,73,0
39,0,0,88,82,0
31,0,0,82,53,0
44,0,0,78,76,0
35,0,0,65,59,0
43,0,0,63,79,0
0,0,0,82,78,0
0,0,0,73,73,0
0,0,0,81,71,0
0,0,0,90,68,0
0,0,0,71,63,0
57,6,0,79,49,0
5,0,4,85,17,0
0,0,0,85,82,0
0,0,0,88,80,0
0,0,0,79,82,0
17,0,0,88,56,0
0,0,0,64,62,0
0,0,0,63,79,0
0,0,0,80,71,0
0,0,0,51,75,0
0,0,0,76,55,0
33,0,0,50,51,0
0,0,0,83,61,0
0,0,0,63,59,0
0,0,0,60,74,0
0,0,0,13,76,0
33,0,0,65,71,0
54,0,0,69,87,0
0,0,0,32,74,0
0,0,0,0,88,0
0,0,0,30,38,0
0,0,0,63,0,0
0,0,0,70,5,0
0,0,0,88,52,0
0,0,0,73,24,0
0,0,0,85,21,0
0,0,0,71,63,0
0,0,0,74,40,0
0,0,0,74,65,0
0,0,0,48,34,0
49,0,0,79,88,0
63,0,0,60,66,0
68,0,0,61,62,0
82,0,0,68,78,0
59,0,0,85,84,0
3,0,0,64,89,0
0,0,0,52,69,0
0,0,0,75,25,0
0,0,0,76,21,0
0,0,0,83,58,0
0,0,0,77,77,0
0,0,0,84,65,0
0,0,0,73,47,0
0,0,0,66,73,0
0,0,0,29,77,0
0,0,0,27,52,0
0,0,0,64,38,0
0,0,0,69,73,0
0,0,0,11,48,0
0,0,0,64,61,0
0,0,0,30,60,0
0,0,0,29,23,0
0,0,0,38,25,0
0,0,0,63,39,0
0,0,0,50,24,0
0,0,0,45,57,0
32,0,0,14,59,0
47,0,0,78,67,0
49,0,0,65,84,0
0,0,0,65,89,0
0,0,0,77,87,0
0,0,0,64,90,0
0,0,0,75,86,0
0,0,0,57,65,0
0,0,0,63,77,0
0,0,0,59,73,0
0,0,0,75,81,0
0,0,0,85,75,0
0,0,0,87,85,0
0,0,0,90,87,0
0,0,0,81,84,0
0,0,0,85,75,0
0,0,0,67,88,0
0,0,0,77,72,0
0,0,0,67,81,0
0,0,0,83,87,0
0,0,0,78,79,0
0,0,0,53,83,0
0,0,0,7,91,0
0,0,0,27,84,0
0,0,0,58,75,0
0,0,0,54,70,0
0,0,0,64,83,0
0,0,0,39,78,0
0,0,0,79,74,0
0,0,0,65,87,0
0,0,0,93,80,0
0,0,0,79,85,0
0,0,0,62,85,0
0,0,0,26,84,0
0,0,0,77,89,0
0,0,0,84,89,0
0,0,0,27,90,0
0,0,0,35,75,0
0,0,0,47,82,0
0,0,0,28,61,0
0,0,0,56,41,0
0,0,0,24,54,0
0,0,0,23,71,0
0,0,0,27,58,0
0,0,0,43,93,0
0,0,0,0,81,0
0,0,0,21,77,0
0,0,0,35,81,0
0,0,0,58,81,0
0,0,0,84,87,0
0,0,0,76,87,0
0,0,0,74,52,0
0,0,0,79,49,0
0,0,0,75,82,0
0,0,0,75,88,0
0,0,0,75,86,0
0,0,0,60,81,0
0,0,0,72,73,0
0,0,0,72,78,0
0,0,0,74,85,0
0,0,0,79,86,0
0,0,0,71,85,0
0,0,0,55,90,0
0,0,0,70,81,0
0,5,0,67,92,0
0,3,0,83,53,0
0,0,0,73,0,0
0,0,0,64,31,0
0,0,0,37,60,0
0,0,0,41,53,0
0,0,0,65,36,0
0,0,0,39,36,0
0,0,0,63,36,0
0,0,0,53,44,0
0,0,0,66,60,0
0,0,0,67,80,0
0,0,0,5,34,0
0,0,0,0,62,0
0,0,0,0,32,0
0,0,0,0,42,0
0,0,0,0,48,0
0,0,0,0,53,0
0,0,0,0,71,0
0,0,0,0,42,0
0,0,0,31,60,0
0,0,0,61,46,0
0,0,0,74,78,0
0,0,0,37,86,0
0,0,0,31,28,0
0,0,0,61,71,0
0,0,0,37,79,0
0,0,0,54,86,0
0,0,0,69,66,0
0,0,0,77,77,0
0,0,0,53,65,0
0,0,0,44,74,3
0,0,0,65,84,0
0,0,0,60,70,0
0,0,0,38,47,27
0,0,0,0,12,19
0,0,0,0,7,20
0,0,0,0,6,0
0,0,0,0,0,0
0,0,0,0,3,0
0,0,0,0,71,0
0,0,0,0,81,0
0,0,0,0,81,0
0,0,0,7,80,0
0,0,0,56,57,0
0,0,0,46,43,0
0,0,0,68,41,0
0,0,0,61,57,0
0,0,0,33,35,0
0,0,0,0,44,0
0,0,0,0,79,0
0,0,0,20,78,0
0,0,0,82,70,0
0,0,0,80,53,0
0,0,0,25,84,0
0,0,0,0,82,0
0,0,0,0,79,0
0,0,0,0,73,0
0,0,0,0,65,0
0,0,0,6,61,3
0,0,0,73,70,66
0,0,0,71,58,26
0,0,0,12,52,44
0,0,0,30,48,6
6,0,0,23,16,0
0,0,0,2,50,0
0,0,0,13,77,0
0,0,0,5,88,0
0,0,0,17,90,0
0,0,0,58,74,0
0,0,0,48,75,0
0,0,0,14,74,0
0,0,0,0,54,0
0,0,0,0,30,0
0,0,0,0,11,0
0,0,0,6,0,0
0,0,0,13,57,0
0,0,0,0,73,0
0,0,0,5,25,0
0,0,0,8,39,0
0,0,0,7,34,0
0,0,0,0,10,0
0,0,0,0,12,0
0,0,0,0,53,0
0,0,0,27,52,0
0,0,0,0,51,0
0,0,0,0,85,0
0,0,0,0,81,0
0,0,0,0,65,0
0,0,0,0,51,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,12
0,0,0,30,0,0
0,0,0,49,0,14
0,0,0,0,0,27
0,0,0,10,0,0
0,0,0,0,0,15
0,0,0,0,0,38
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,2,0,0
0,0,0,21,0,0
0,0,0,28,0,0
0,0,0,38,0,0
0,0,0,21,0,0
0,0,0,36,0,0
0,0,0,2,0,0
0,0,0,53,0,0
0,0,0,32,0,0
0,0,0,52,0,0
0,0,0,68,0,0
0,0,0,62,0,0
0,0,0,67,0,0
0,0,0,31,56,0
0,0,0,37,86,0
0,0,0,69,85,0
0,0,0,46,91,0
0,0,0,26,76,0
0,0,0,25,80,0
0,0,11,67,80,0
0,0,0,32,84,0
0,0,0,35,32,0
0,0,0,2,35,0
0,0,0,0,67,0
0,0,0,0,63,0
0,0,0,0,28,0
0,0,0,0,44,0
0,0,0,0,29,0
0,0,0,0,26,0
0,0,0,0,52,0
0,0,0,0,64,0
0,0,0,0,65,0
0,0,0,0,52,0
0,0,0,0,54,0
0,0,0,0,65,0
0,0,0,0,71,0
0,0,0,0,81,0
0,0,0,0,72,0
0,0,0,0,33,0
0,0,0,0,43,0
0,0,0,0,78,0
0,0,0,0,87,0
0,0,0,0,89,0
0,0,0,0,65,0
0,0,0,0,12,0
0,0,0,0,6,0
0,0,0,0,41,0
0,0,0,0,61,0
0,0,0,0,60,0
0,0,0,0,74,0
0,0,0,0,81,0
0,0,0,0,66,0
0,0,0,0,77,0
0,0,0,0,50,0
0,0,0,0,73,0
0,0,0,0,80,0
0,0,0,0,88,0
0,0,0,0,52,0
0,0,0,0,2,0
0,0,0,0,2,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,2,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,10,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,8,0,0,0
0,0,3,0,0,0
0,0,8,0,0,0
0,4,20,0,0,0
0,7,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,3,0,0,0,0
0,11,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
15,0,0,0,0,0
7,7,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
11,0,0,0,0,0
18,0,0,0,0,0
6,0,0,0,0,0
26,0,0,0,0,0
45,0,0,0,0,0
15,0,0,0,0,0
40,7,0,0,0,0
52,6,0,0,0,0
33,0,0,0,0,0
9,0,0,0,0,0
0,0,0,0,0,0
31,0,0,0,0,0
0,0,0,0,0,0
37,0,0,0,0,0
34,0,0,0,0,0
32,0,0,0,0,0
43,0,0,0,0,0
50,0,0,0,0,0
2,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
27,0,0,0,0,0
34,0,0,0,0,0
37,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19,0,0,0,0,0
0,0,0,0,0,0
45,0,0,0,0,0
24,0,0,0,0,0
30,0,0,0,0,0
0,0,0,0,0,0
34,0,0,0,0,0
20,0,0,0,0,0
38,0,0,0,0,0
8,0,0,0,0,0
23,19,0,0,0,0
7,70,0,0,0,0
14,0,0,0,0,0
0,0,0,0,0,0
9,24,0,0,0,0
47,71,0,0,0,0
17,45,0,0,0,0
26,29,0,0,0,0
18,40,0,0,0,0
0,56,0,0,0,0
7,39,0,0,0,0
16,62,0,0,0,0
29,69,0,0,0,0
28,9,0,0,0,0
4,60,0,0,0,0
58,7,0,0,0,0
24,0,0,0,0,0
23,0,0,0,0,0
27,0,0,0,0,0
40,0,0,0,0,0
47,0,0,0,0,0
66,0,0,0,0,0
36,0,0,0,0,0
29,0,0,0,0,0
3,0,0,0,0,0
32,0,0,0,0,0
0,0,0,0,0,0
28,0,0,0,0,0
38,0,0,0,0,0
29,0,0,0,0,21
40,0,0,0,0,27
28,0,0,0,0,31
10,0,0,0,0,45
0,0,0,0,0,6
0,0,0,0,0,0
0,0,0,0,0,0
26,0,0,0,0,0
41,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
28,0,0,0,0,0
57,0,0,0,0,0
47,0,0,0,0,0
5,0,0,0,0,0
14,0,0,0,0,0
43,0,0,0,0,0
69,0,0,0,0,0
58,0,0,0,0,0
30,0,0,0,0,0
32,0,0,0,0,0
70,0,0,0,0,0
53,0,0,0,0,0
61,0,0,0,0,0
34,0,0,0,0,0
55,0,0,0,0,0
84,0,0,0,0,0
40,0,0,0,0,0
51,0,0,0,0,0
67,0,0,0,0,0
69,0,0,0,0,0
33,0,0,0,0,0
64,0,0,0,0,0
65,0,0,0,0,0
78,0,0,0,0,0
77,0,0,0,0,0
58,0,0,0,0,0
57,0,0,0,0,0
41,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6,0,0,0,0,0
27,0,0,0,0,0
0,0,0,0,0,0
42,0,0,0,0,0
41,0,0,0,0,0
41,0,0,0,0,0
25,0,0,0,0,0
27,0,0,0,0,0
3,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,49
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
30,0,0,0,0,0
13,0,0,0,0,0
0,0,0,0,0,0
4,0,0,0,0,0
16,0,0,0,0,0
31,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,0,0,0,0,0
19,0,0,0,0,0
0,0,0,0,0,0
3,0,0,0,0,0
0,0,0,0,0,0
24,0,0,0,0,0
4,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
61,0,0,0,0,0
62,0,0,0,0,0
72,0,0,0,0,0
46,0,0,0,0,0
48,0,0,0,0,0
28,0,0,0,0,0
51,0,0,0,0,0
35,0,0,0,0,0
43,0,0,0,0,0
18,0,0,0,0,0
67,0,0,0,0,0
83,0,0,0,0,0
56,0,0,0,0,0
52,0,0,0,0,0
80,0,0,0,0,0
81,0,0,0,0,0
51,0,0,0,0,0
70,0,0,0,0,0
12,0,0,0,0,0
63,0,0,0,0,0
49,0,0,0,0,0
46,0,0,0,0,0
32,0,0,0,0,0
55,0,0,0,0,7
15,0,0,0,0,0
4,0,0,0,0,0
37,0,0,0,0,0
41,0,0,0,0,0
21,0,0,0,0,0
49,0,0,0,0,0
23,0,0,0,0,0
28,0,0,0,0,0
16,0,0,0,0,14
35,0,0,0,0,68
46,0,0,0,0,16
0,0,0,0,0,0
0,0,0,0,0,22
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,7,0,0,0
7,0,23,0,0,0
4,0,0,0,0,0
23,0,17,0,0,0
0,0,0,0,0,15
0,0,0,0,0,34
46,0,18,0,0,37
22,0,0,0,0,35
54,0,0,0,0,20
31,0,0,0,0,70
5,0,0,0,0,78
25,0,0,0,0,91
49,0,0,0,0,75
2,0,0,0,0,68
0,0,0,0,0,57
11,0,0,0,0,7
0,0,0,0,0,52
0,0,0,0,0,63
21,0,20,0,0,60
0,0,5,0,0,29
0,0,0,0,0,63
47,0,0,0,0,58
28,0,0,0,0,71
36,0,0,0,0,9
21,0,0,0,0,68
62,0,0,0,0,70
32,0,0,0,0,75
38,0,0,0,0,84
19,0,0,0,0,78
60,0,6,0,0,25
9,0,9,0,0,43
6,0,0,0,0,0
0,0,0,0,0,66
26,0,5,0,0,8
0,0,0,0,0,0
0,0,13,0,0,0
29,0,17,0,0,0
49,0,3,0,0,0
5,0,0,0,0,0
17,0,0,0,0,0
0,0,0,0,0,0
11,0,0,0,0,0
15,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
42,0,6,0,0,0
2,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
14,0,0,0,0,0
27,0,0,0,0,0
54,0,0,0,0,0
19,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
27,0,0,0,0,0
38,0,0,0,0,0
19,0,0,0,0,0
41,0,0,0,0,0
50,0,0,0,0,15
22,0,14,0,0,0
54,0,47,0,0,36
0,0,1,0,0,68
0,0,0,0,0,67
0,0,0,0,0,62
0,0,0,0,0,88
32,0,0,0,0,60
56,0,9,0,0,0
18,0,9,0,0,0
5,0,3,0,0,0
0,0,5,0,0,0
9,0,4,0,0,0
5,0,0,0,0,0
0,0,4,0,0,56
0,0,3,0,0,29
41,0,0,0,0,40
7,0,0,0,0,23
0,0,0,0,0,0
26,0,0,0,0,0
0,0,3,0,0,0
5,0,0,0,0,0
14,0,0,0,0,0
27,0,0,0,0,0
40,0,0,0,0,0
0,0,0,0,0,0
28,0,0,0,0,0
23,0,0,0,0,0
10,0,22,0,0,0
16,0,69,0,0,0
12,0,43,24,0,0
0,0,25,12,0,0
41,0,40,0,0,0
34,0,56,0,0,0
0,0,42,0,0,0
27,0,4,0,0,0
0,0,0,25,0,0
0,0,0,42,0,0
19,0,0,23,0,0
4,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,41,0,0
0,0,6,0,0,0
0,0,3,0,0,0
18,0,31,0,0,0
12,0,0,27,0,0
24,0,0,2,0,0
10,0,0,0,0,0
30,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,15,0,0
0,0,0,39,0,0
0,0,0,45,0,0
30,0,0,0,0,0
16,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
8,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
10,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,9,0,0,0
7,0,0,0,0,0
0,0,4,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,28,0,0,0
0,0,10,0,0,0
0,0,38,0,0,0
0,0,65,0,0,0
0,0,75,0,0,0
0,0,61,0,0,0
0,0,52,0,0,0
0,0,35,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
8,0,0,0,0,0
17,0,0,0,0,0
63,0,25,0,0,0
19,0,45,0,0,0
35,0,68,0,0,0
23,0,32,0,0,0
35,0,41,0,0,0
43,0,72,0,0,0
0,0,42,0,0,0
0,0,8,0,0,0
3,0,0,0,0,0
17,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,5,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,3,0,0,0
0,0,8,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
10,0,0,0,0,0
3,0,0,0,0,0
17,0,0,0,0,0
25,0,0,0,0,0
25,0,0,0,0,0
43,0,0,0,0,0
38,0,0,0,0,0
32,0,0,0,0,0
31,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
34,0,0,0,0,0
3,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
30,0,0,0,0,0
11,0,0,0,0,0
0,0,0,0,0,0
8,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,15,0,0,0,0
0,13,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,0,0,0,0,0
14,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
47,0,0,0,0,0
43,0,0,0,0,0
28,0,0,0,0,0
33,0,0,0,0,0
3,0,0,0,0,0
0,0,0,0,0,0
0,11,0,0,0,0
5,0,0,0,0,0
20,9,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
38,0,0,0,0,0
36,0,0,0,0,0
24,0,0,0,0,0
0,0,0,0,0,0
7,0,0,0,0,0
0,0,0,0,0,0
0,12,0,0,0,0
0,0,0,0,0,0
0,45,0,0,0,0
0,52,0,0,0,0
0,0,0,0,0,0
0,27,0,0,0,0
0,10,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,2,0,0,0,0
0,22,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
15,0,0,0,0,0
32,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,28,0,0,0,0
0,58,0,0,0,0
0,50,0,0,0,0
0,0,0,0,0,0
0,21,0,0,0,0
0,41,0,0,0,0
22,72,0,0,0,0
11,25,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,15
0,0,0,0,0,26
0,0,0,0,0,0
0,0,0,0,0,0
0,6,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,29,0,0,0,0
0,0,0,0,0,0
0,56,0,0,0,0
0,44,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,3,0,0,0
0,0,0,0,0,0
0,0,0,0,0,34
0,0,0,0,0,0
0,0,0,0,0,0
0,5,0,0,0,0
0,0,0,0,0,0
0,12,0,0,0,0
0,0,0,0,0,0
0,57,0,0,0,0
0,67,0,0,0,0
0,61,0,0,0,0
0,0,0,0,0,0
0,8,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,37,0,0,0,0
0,64,0,0,0,0
0,18,0,0,0,0
0,18,0,0,0,0
0,26,0,0,0,0
0,40,0,0,0,0
0,78,0,0,0,0
0,6,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,21,0,0,0,0
0,0,0,0,0,0
0,45,0,0,0,0
0,7,0,0,0,0
0,0,0,0,0,0
0,54,0,0,0,0
0,20,0,0,0,0
0,10,0,0,0,0
0,6,0,0,0,0
0,16,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,15,6,0,0,0
0,57,0,0,0,0
0,49,0,0,0,0
0,13,0,0,0,0
0,63,0,0,0,0
0,51,0,0,0,0
0,29,0,0,0,0
0,15,0,0,0,0
0,7,0,0,0,0
0,0,0,0,0,0
0,8,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,18,0,0,0,0
0,3,0,0,0,0
0,13,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,20,0,0,0,0
0,6,0,0,0,0
0,9,0,0,0,0
0,31,0,0,0,0
0,0,0,0,0,0
0,28,0,0,0,0
0,30,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,12,0,0,0,0
0,14,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,42,0,0,0,0
0,17,0,0,0,0
0,58,0,0,0,0
0,83,0,0,0,0
0,32,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,14,0,7,0,0
0,0,0,38,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,38,0,0
0,0,0,32,0,0
0,0,0,15,0,0
0,0,0,9,0,0
0,2,0,12,0,0
0,0,0,21,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,23,0,0
0,0,0,60,0,0
0,0,0,51,0,0
0,0,0,10,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,25,0,0
0,0,0,17,0,0
0,0,0,13,0,0
0,0,0,0,0,0
0,0,0,18,0,0
10,0,0,39,0,0
0,0,0,34,0,0
15,0,0,17,0,0
0,10,0,0,0,0
